#FLYBASE1	FLYBASE2	PubMedIds	UniProtID1	UniProtID2	Name1	Name2	Score
FBgn0031856	FBgn0033867	14605208	Q9VM89	Q7JZ94	Q9VM89	CPR50CA	0.183
FBgn0031856	FBgn0035722	14605208	Q9VM89	Q9VRZ7	Q9VRZ7	Q9VM89	0.183
FBgn0031856	FBgn0039757	14605208	Q9VM89	Q9VA91	Q9VM89	RPS7	0.183
FBgn0031856	FBgn0040346	14605208	Q9VM89	Q9V3R3	Q9VM89	EG:BACR7A4.17	0.183
FBgn0031856	FBgn0040371	14605208	Q9VM89	Q9V3G9	Q9VM89	EG:BACR37P7.5	0.183
FBgn0031857	FBgn0033504	unpublished	Q9VM88	A1Z866	CG11321-RC	CAP	0.236
FBgn0031857	FBgn0086613	25294943	Q9VM88	Q9VDY1	CG11321-RC	INO80	0.126
FBgn0031859	FBgn0031859	14605208	Q9VM81	Q9VM81	Q9VM81	Q9VM81	0.21
FBgn0031859	FBgn0033721	14605208	Q9VM81	Q7JWN2	Q9VM81	Q7JWN2	0.183
FBgn0031859	FBgn0034518	14605208	Q9VM81	Q7K1E3	Q9VM81	CG18065-RA	0.183
FBgn0031859	FBgn0036058	14605208	Q9VM81	Q9VT69	Q9VT69	Q9VM81	0.183
FBgn0031859	FBgn0036112	14605208	Q9VM81	Q9VTD2	Q9VTD2	Q9VM81	0.183
FBgn0031859	FBgn0036311	14605208	Q9VM81	Q8IQI1	Q9VM81	Q8IQI1	0.183
FBgn0031859	FBgn0036605	14605208	Q9VM81	Q9VV29	Q9VV29	Q9VM81	0.183
FBgn0031859	FBgn0036612	14605208	Q9VM81	Q9VV38	Q9VV38	Q9VM81	0.183
FBgn0031859	FBgn0036717	14605208	Q9VM81	Q9VVG2	Q9VVG2	Q9VM81	0.183
FBgn0031859	FBgn0040343	14605208	Q9VM81	Q9V3D7	Q9VM81	EG:BACR7A4.2	0.183
FBgn0031859	FBgn0085197	14605208	Q9VM81	Q9VJM1	Q9VM81	CG34168-RA	0.183
FBgn0031859	FBgn0087005	14605208	Q9VM81	Q9VN91	RTP	Q9VM81	0.183
FBgn0031859	FBgn0259481	14605208	Q9VM81	Q8IQG1	Q9VM81	MOB2	0.183
FBgn0031859	FBgn0259896	14605208	Q9VM81	Q9VJU5	Q9VM81	NIMC1	0.183
FBgn0031859	FBgn0262737	14605208	Q9VM81	P91632	Q9VM81	MUB	0.183
FBgn0031859	FBgn0263512	14605208	Q9VM81	Q9W4B3	VSX2	Q9VM81	0.183
FBgn0031859	FBgn0263832	14605208	Q9VM81	Q9VZJ3	RCD5	Q9VM81	0.183
FBgn0031865	FBgn0032290	14605208	Q9VM74	Q9VKR2	NHA1	CG17118	0.183
FBgn0031865	FBgn0032793	14605208	Q9VM74	Q9VIV3	NHA1	Q9VIV3	0.183
FBgn0031865	FBgn0035412	14605208	Q9VM74	Q9VZT6	Q9VZT6	NHA1	0.183
FBgn0031865	FBgn0038386	14605208	Q9VM74	Q9VF09	NHA1	Q9VF09	0.183
FBgn0031868	FBgn0036449	25294943	Q9VM71	Q9VUH7	BMM	RAT1	0.126
FBgn0031868	FBgn0038244	14605208	Q9VM71	Q29R10	RAT1	Q29R10	0.183
FBgn0031868	FBgn0086357	25294943	Q9VM71	Q8STG9	RAT1	SEC61ALPHA	0.126
FBgn0031868	FBgn0263705	14605208	Q9VM71	Q9VZ45	MYO10A	RAT1	0.183
FBgn0031868	FBgn0264270	14605208	Q9VM71	P19339	RAT1	SXL	0.332
FBgn0031869	FBgn0031990	25294943	Q9VM67	Q9VLS7	Q9VM67	Q9VLS7	0.236
FBgn0031869	FBgn0037007	25294943	Q9VM67	Q8IPU8	Q9VM67	Q8IPU8	0.126
FBgn0031869	FBgn0040371	14605208	Q9VM67	Q9V3G9	Q9VM67	EG:BACR37P7.5	0.183
FBgn0031869	FBgn0051361	14605208	Q9VM67	Q9VGD3	Q9VM67	DPR17	0.183
FBgn0031869	FBgn0082582	25294943	Q9VM67	A8JRH3	Q9VM67	A8JRH3	0.126
FBgn0031869	FBgn0086613	25294943	Q9VM67	Q9VDY1	Q9VM67	INO80	0.236
FBgn0031869	FBgn0263930	25294943	Q9VM67	Q24114	Q9VM67	DALLY	0.126
FBgn0031869	FBgn0266521	25294943	Q9VM67	M9NEA1	Q9VM67	M9NEA1	0.126
FBgn0031869	FBgn0266671	15710747	Q9VM67	Q9V8K2	Q9VM67	SEC6	0.033
FBgn0031871	FBgn0034377	14605208	Q9VM65	A1ZBC3	Q9VM65	A1ZBC3	0.183
FBgn0031871	FBgn0036640	22036573	Q9VM65	Q9VV73	NXF2	Q9VM65	0.126
FBgn0031871	FBgn0038058	14605208	Q9VM65	Q9VG59	Q9VM65	CG5608-RA	0.183
FBgn0031871	FBgn0040011	14605208	M9PEZ2;Q9VM65	Q9W5R5	Q9W5R5	M9PEZ2;Q9VM65	0.033;0.183
FBgn0031871	FBgn0250789	14605208	M9PEZ2;Q9VM65	P13395	ALPHA-SPEC;Q9VM65	ALPHA-SPEC;M9PEZ2	0.033;0.183
FBgn0031872	FBgn0031990	25294943	Q9VM64	Q9VLS7	IHOG	Q9VLS7	0.126
FBgn0031873	FBgn0034265	14605208	Q9VM63	Q7JR96	GAS41	SNX16	0.183
FBgn0031873	FBgn0034537	14605208	Q9VM63	Q7K3D8	GAS41	DMAP1	0.183
FBgn0031873	FBgn0037007	25294943	Q9VM63	Q8IPU8	GAS41	Q8IPU8	0.126
FBgn0031875	FBgn0034314	14605208	Q9VM60	Q7K2X1	Q9VM60	NOPO	0.183
FBgn0031875	FBgn0036294	14605208	Q9VM60	Q9VTY7	Q9VTY7	Q9VM60	0.183
FBgn0031875	FBgn0284442	22036573	Q9VM60	Q9XYU1	MCM3	Q9VM60	0.126
FBgn0031876	FBgn0032260	unpublished	Q9VM59	Q9VKU4	ATAC1	Q9VKU4	0.236
FBgn0031876	FBgn0032691	20813260	Q9VM59	Q9VJ73	ATAC1	ATAC2	0.126
FBgn0031876	FBgn0033739	unpublished	Q9VM59	A1Z904	ATAC1	A1Z904	0.236
FBgn0031876	FBgn0035725	unpublished	Q9VM59	Q9VS01	Q9VS01	ATAC1	0.236
FBgn0031876	FBgn0039280	20813260	Q9VM59	Q9VBX2	ATAC1	MOCS2	0.126
FBgn0031876	FBgn0043002	20813260	Q9VM59	Q9V444	ATAC1	CHRAC-14	0.126
FBgn0031876	FBgn0263738	20813260	Q9VM59	Q7KSD8	ATAC1	RPB4	0.126
FBgn0031877	FBgn0263930	25294943	Q9VM58	Q24114	Q9VM58	DALLY	0.126
FBgn0031878	FBgn0031952	14605208	Q9VM57	Q9VLW7	SIP2	CDC14	0.21
FBgn0031878	FBgn0032493	14605208	Q9VM57	Q9VK13	SIP2	Q9VK13	0.183
FBgn0031878	FBgn0032636	14605208	Q9VM57	Q9VJE1	SIP2	Q9VJE1	0.183
FBgn0031878	FBgn0033752	14605208	Q9VM57	Q7K264	SIP2	Q7K264	0.183
FBgn0031878	FBgn0034377	14605208	Q9VM57	A1ZBC3	SIP2	A1ZBC3	0.183
FBgn0031878	FBgn0036915	14605208	Q9VM57	Q9VW52	PRP3	SIP2	0.183
FBgn0031878	FBgn0040087	14605208	Q9VM57	Q9W3N6	P115	SIP2	0.183
FBgn0031881	FBgn0032488	25294943	Q9VM51	Q9VK18	Q9VM51	Q9VK18	0.126
FBgn0031881	FBgn0034475	22036573	Q9VM51	Q9V8Y9	Q9VM51	OBP56H	0.126
FBgn0031881	FBgn0262736	25294943	Q9VM51	P23380	Q9VM51	VHA16-1	0.126
FBgn0031883	FBgn0031883	14605208	Q9VM49	Q9VM49	Q9VM49	Q9VM49	0.21
FBgn0031883	FBgn0031997	15575970	Q9VM49	Q9VLR9	Q9VM49	PGAP5	0.183
FBgn0031883	FBgn0032175	14605208	Q9VM49	Q9VL48	Q9VM49	Q9VL48	0.183
FBgn0031883	FBgn0032906	15575970	Q9VM49	Q9VIH1	Q9VM49	RPA2	0.183
FBgn0031883	FBgn0033169	25294943	Q9VM49	Q7JX95	Q9VM49	Q7JX95	0.126
FBgn0031883	FBgn0033845	25294943	Q9VM49	Q7K3L1	Q9VM49	MARS	0.126
FBgn0031883	FBgn0034452	25294943	Q9VM49	A1ZBM3	Q9VM49	A1ZBM3	0.126
FBgn0031883	FBgn0035235	14605208	Q9VM49	Q9W0D6	CG7879-RB	Q9VM49	0.183
FBgn0031883	FBgn0035488	25294943	Q9VM49	Q9VZJ4	Q9VZJ4	Q9VM49	0.126
FBgn0031883	FBgn0035947	25294943	Q9VM49	Q9VSS2	SRP68	Q9VM49	0.126
FBgn0031883	FBgn0036155	14605208	Q9VM49	Q9VTH8	Q9VTH8	Q9VM49	0.183
FBgn0031883	FBgn0036827	14605208	Q9VM49	Q9VVU4	Q9VVU4	Q9VM49	0.183
FBgn0031883	FBgn0037255	14605208	Q9VM49	Q9VN31	FIP1	Q9VM49	0.183
FBgn0031883	FBgn0037371	25294943	Q9VM49	Q8MSU4	Q9VM49	SYM	0.126
FBgn0031883	FBgn0037561	25294943	Q9VM49	Q9VHU1	Q9VM49	Q9VHU1	0.126
FBgn0031883	FBgn0037716	14605208	Q9VM49	Q9VHB0	Q9VM49	Q9VHB0	0.332
FBgn0031883	FBgn0037910	14605208	Q9VM49	Q9VGM5	Q9VM49	Q9VGM5	0.183
FBgn0031883	FBgn0038146	25294943	Q9VM49	Q9VFV8	Q9VM49	Q9VFV8	0.126
FBgn0031883	FBgn0038454	14605208	Q9VM49	Q9VES0	Q9VM49	CG10324-RA	0.183
FBgn0031883	FBgn0039626	14605208	Q9VM49	Q9VAQ7	Q9VM49	SLU7	0.183
FBgn0031883	FBgn0040022	25294943	Q9VM49	Q5LJZ2	Q9VM49	SET1	0.126
FBgn0031883	FBgn0051211	14605208	Q9VM49	Q9VGG3	Q9VM49	CG14732	0.332
FBgn0031883	FBgn0051997	14605208	Q9VM49	Q8SYQ4	Q9VM49	Q8SYQ4	0.183
FBgn0031883	FBgn0086129	14605208	Q9VM49	Q9XZ21	SNAMA	Q9VM49	0.183
FBgn0031883	FBgn0086675	19079254	Q9VM49	Q9VYI0	FNE	Q9VM49	0.126
FBgn0031883	FBgn0263106	19079254	Q9VM49	Q24133	Q9VM49	DNAJ-1	0.126
FBgn0031883	FBgn0265998	15575970	Q9VM49	P49762	Q9VM49	DOA	0.183
FBgn0031883	FBgn0285948	14605208	Q9VM49	P41092	Q9VM49	RPL27A	0.21
FBgn0031886	FBgn0039705	14605208	Q9VM45	Q86BR6	NUF2	ATG16	0.183
FBgn0031887	FBgn0036007	25294943	Q9VM44	Q9VT04	PATH	Q9VM44	0.126
FBgn0031888	FBgn0036274	14605208	Q9VM43	Q9VTW3	CG4328-RA	PVF2	0.183
FBgn0031888	FBgn0036311	14605208	Q9VM43	Q8IQI1	PVF2	Q8IQI1	0.183
FBgn0031888	FBgn0040371	14605208	Q9VM43	Q9V3G9	PVF2	EG:BACR37P7.5	0.183
FBgn0031888	FBgn0085197	14605208	Q9VM43	Q9VJM1	PVF2	CG34168-RA	0.183
FBgn0031894	FBgn0038551	unpublished	Q9VM37	Q9VEF0	CG4496-RA	Q9VEF0	0.236
FBgn0031894	FBgn0262479	unpublished	Q9VM37	Q6IG51	CG4496-RA	Q6IG51	0.236
FBgn0031904	FBgn0033317	14605208	Q9VM22	Q7JWR9	Q9VM22	Q7JWR9	0.183
FBgn0031904	FBgn0034688	14605208	Q9VM22	Q9W299	Q9W299	Q9VM22	0.183
FBgn0031904	FBgn0035768	14605208	Q9VM22	Q9VS52	Q9VS52	Q9VM22	0.183
FBgn0031904	FBgn0038129	14605208	Q9VM22	Q9VFX6	Q9VM22	Q9VFX6	0.183
FBgn0031904	FBgn0053817	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053820	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053826	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053829	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053832	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053838	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053841	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053844	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053850	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0053862	14605208	Q9VM22	P84051	Q9VM22	HIS2A:CG33865	0.21
FBgn0031904	FBgn0285952	14605208	Q9VM22	Q9GU68	Q9VM22	EIF-5A	0.21
FBgn0031905	FBgn0035513	14605208	Q9VM21	Q9VZF9	CPR64AD	GUDU	0.183
FBgn0031906	FBgn0266722	14605208	Q9VM20	Q9VF82	Q9VM20	TRS33	0.183
FBgn0031907	FBgn0034758	14605208	Q9VM19	Q9W221	CG13510-RA	Q9VM19	0.183
FBgn0031908	FBgn0051374	25294943	Q9VM18	Q9VGN4	Q9VM18	SALS	0.126
FBgn0031910	FBgn0031990	25294943	Q9VM16	Q9VLS7	Q9VM16	Q9VLS7	0.236
FBgn0031910	FBgn0052479	25294943	Q9VM16	Q9W0L7	CG13903	Q9VM16	0.126
FBgn0031913	FBgn0036906	14605208	Q9VM12	Q9VW38	Q9VW38	CG5958-RA	0.183
FBgn0031920	FBgn0033737	14605208	Q9VM05	Q9V6B9	Q9VM05	NUP54	0.21
FBgn0031920	FBgn0035539	14605208	Q9VM05	Q95RQ1	Q9VM05	SLOW	0.183
FBgn0031920	FBgn0038747	14605208	Q9VM05	Q9VDS5	Q9VM05	RHOGAP92B	0.183
FBgn0031920	FBgn0039398	14605208	Q9VM05	Q9VBJ6	Q9VM05	Q9VBJ6	0.183
FBgn0031920	FBgn0069913	14605208	Q9VM05	Q9W144	CG4681-RA	Q9VM05	0.183
FBgn0031920	FBgn0086384	14605208	Q9VM05	Q24564	Q9VM05	MER	0.21
FBgn0031920	FBgn0086757	14605208	Q9VM05	Q7K4K7	Q9VM05	CBS	0.183
FBgn0031920	FBgn0261560	25294943	Q9VM05	Q9XZ56	THOR	Q9VM05	0.126
FBgn0031920	FBgn0265297	14605208	Q9VM05	P21187	Q9VM05	PABP	0.183
FBgn0031929	FBgn0263930	25294943	Q9VLZ2	Q24114	Q9VLZ2	DALLY	0.126
FBgn0031930	FBgn0032787	14605208	Q9VLZ1	Q9VIV9	Q9VLZ1	Q9VIV9	0.183
FBgn0031930	FBgn0033005	14605208	Q9VLZ1	Q9V9E3	Q9VLZ1	Q9V9E3	0.183
FBgn0031930	FBgn0038552	14605208	Q9VLZ1	Q9VEE9	Q9VLZ1	Q9VEE9	0.183
FBgn0031930	FBgn0259937	14605208	Q9VLZ1	O44081	Q9VLZ1	NOP60B	0.21
FBgn0031941	FBgn0040972	14605208	Q9VLY0	Q9VK38	Q9VLY0	Q9VK38	0.183
FBgn0031941	FBgn0085421	14605208	Q9VLY0	Q7K3Z6	Q9VLY0	EPAC	0.183
FBgn0031942	FBgn0039403	14605208	Q9VLX9	Q9VBI1	Q9VLX9	SLD5	0.183
FBgn0031942	FBgn0051361	14605208	Q9VLX9	Q9VGD3	Q9VLX9	DPR17	0.183
FBgn0031945	FBgn0032698	14605208	Q9VLX6	Q8INX3	Q9VLX6	Q8INX3	0.183
FBgn0031945	FBgn0033454	14605208	Q9VLX6	Q7JQT9	Q9VLX6	Q7JQT9	0.183
FBgn0031945	FBgn0034715	14605208	Q9VLX6	Q9W270	OATP58DB	Q9VLX6	0.183
FBgn0031945	FBgn0035316	14605208	Q9VLX6	Q9W041	Q9W041	Q9VLX6	0.183
FBgn0031945	FBgn0035878	14605208	Q9VLX6	Q9VSI1	Q9VSI1	Q9VLX6	0.183
FBgn0031945	FBgn0038315	14605208	Q9VLX6	Q9VF94	Q9VLX6	Q9VF94	0.183
FBgn0031945	FBgn0038803	14605208	Q9VLX6	Q9I7I6	Q9VLX6	Q9I7I6	0.183
FBgn0031945	FBgn0039722	14605208	Q9VLX6	Q9NIP6	Q9VLX6	CAPA	0.21
FBgn0031945	FBgn0040096	14605208	Q9VLX6	Q9VKL8	Q9VLX6	LECTIN-33A	0.183
FBgn0031945	FBgn0052736	14605208	Q9VLX6	Q9W3T5	Q9W3T5	Q9VLX6	0.183
FBgn0031946	FBgn0052677	14605208	Q9VLX3	Q9W2S5	X11LBETA	Q9VLX3	0.21
FBgn0031947	FBgn0042085	18259215	Q9VLX2	A1Z6M0	Q9VLX2	BAP170	0.21
FBgn0031950	FBgn0038438	14605208	Q9VLW9	Q9VEU2	HERP	DER-2	0.183
FBgn0031952	FBgn0032192	15575970	Q9VLW7	Q9VL27	CDC14	Q9VL27	0.183
FBgn0031952	FBgn0033166	16603075	Q9VLW7	Q7JRJ1	CDC14	EAF	0.126
FBgn0031952	FBgn0034371	15575970	Q9VLW7	Q8MSD1	CDC14	SP2637	0.183
FBgn0031952	FBgn0034758	14605208	Q9VLW7	Q9W221	CG13510-RA	CDC14	0.21
FBgn0031952	FBgn0035325	15575970	Q9VLW7	Q8SXL5	CDC14	Q8SXL5	0.183
FBgn0031952	FBgn0035397	15575970	Q9VLW7	Q9I7T8	CDC14	CG11486-RB	0.183
FBgn0031952	FBgn0035641	15575970	Q9VLW7	Q9VRQ4	Q9VRQ4	CDC14	0.183
FBgn0031952	FBgn0039348	15575970	Q9VLW7	Q9VBP9	CDC14	NPL4	0.183
FBgn0031952	FBgn0042630	15575970	Q9VLW7	Q9VUD3	SOX21B	CDC14	0.183
FBgn0031955	FBgn0038741	unpublished	Q9VLW2	Q9VDT2	Q9VLW2	Q9VDT2	0.236
FBgn0031957	FBgn0032906	15575970	Q8SZP2	Q9VIH1	RPA2	TWDLE	0.183
FBgn0031957	FBgn0032956	15575970	Q8SZP2	Q9V9R2	CUL2	TWDLE	0.183
FBgn0031957	FBgn0033518	14605208	Q8SZP2	Q7JX87	TWDLE	PRX2540-2	0.183
FBgn0031957	FBgn0033597	14605208	Q8SZP2	A1Z8H1	TWDLE	CPR47EA	0.183
FBgn0031957	FBgn0033603	14605208	Q8SZP2	A1Z8H7	TWDLE	CPR47EF	0.183
FBgn0031957	FBgn0033787	14605208	Q8SZP2	Q7JZZ3	TWDLE	Q7JZZ3	0.183
FBgn0031957	FBgn0034416	14605208	Q8SZP2	A1ZBG6	TWDLE	A1ZBG6	0.183
FBgn0031957	FBgn0034583	14605208	Q8SZP2	Q9W2M4	Q9W2M4	TWDLE	0.183
FBgn0031957	FBgn0035107	14605208	Q8SZP2	Q0E8K5	TWDLE	MRI	0.183
FBgn0031957	FBgn0035640	15575970	Q8SZP2	Q9VRQ2	MAD2	TWDLE	0.183
FBgn0031957	FBgn0035707	14605208	Q8SZP2	Q9VRX7	Q9VRX7	TWDLE	0.183
FBgn0031957	FBgn0035917	14605208	Q8SZP2	Q8IQB4	TWDLE	ZASP66	0.183
FBgn0031957	FBgn0035924	14605208	Q8SZP2	Q9VSP8	Q9VSP8	TWDLE	0.183
FBgn0031957	FBgn0036476	14605208	Q8SZP2	Q9VUK7	Q9VUK7	TWDLE	0.183
FBgn0031957	FBgn0036975	14605208	Q8SZP2	Q9VPH6	Q9VPH6	TWDLE	0.183
FBgn0031957	FBgn0037440	14605208	Q8SZP2	Q9VI16	Q9VI16	TWDLE	0.183
FBgn0031957	FBgn0037516	15575970	Q8SZP2	Q9VI02	Q9VI02	TWDLE	0.183
FBgn0031957	FBgn0038731	14605208	Q8SZP2	Q9VDU3	CG11407	TWDLE	0.183
FBgn0031957	FBgn0039044	15575970	Q8SZP2	Q9N6D8	P53	TWDLE	0.183
FBgn0031957	FBgn0039219	14605208	Q8SZP2	Q9VC48	Q9VC48	TWDLE	0.183
FBgn0031957	FBgn0039343	14605208	Q8SZP2	Q9VBQ3	CG5111-RA	TWDLE	0.183
FBgn0031957	FBgn0039440	14605208	Q8SZP2	Q9VBD6	TWDLJ	TWDLE	0.183
FBgn0031957	FBgn0039923	14605208	Q8SZP2	Q9V4F9	MED26	TWDLE	0.183
FBgn0031957	FBgn0040359	14605208	Q8SZP2	Q9W5A9	EG:BACR42I17.7	TWDLE	0.183
FBgn0031957	FBgn0040503	14605208	Q8SZP2	A1Z8L7	TWDLE	A1Z8L7	0.183
FBgn0031957	FBgn0044324	14605208	Q8SZP2	Q86BS3	TWDLE	CHRO	0.183
FBgn0031957	FBgn0051708	14605208	Q8SZP2	Q9VLF0	CG31708-RA	TWDLE	0.183
FBgn0031957	FBgn0053193	14605208	Q8SZP2	Q9VCR6	SAV	TWDLE	0.21
FBgn0031957	FBgn0259110	14605208	Q8SZP2	Q9VXL1	MMD	TWDLE	0.183
FBgn0031957	FBgn0260401	14605208	Q8SZP2	A1ZB42	TWDLE	MED9	0.183
FBgn0031957	FBgn0261674	14605208	Q8SZP2	Q9VU13	PEGARN	TWDLE	0.183
FBgn0031957	FBgn0262114	14605208	Q8SZP2	Q4Z8K6	TWDLE	RANBPM	0.183
FBgn0031957	FBgn0263316	14605208	Q8SZP2	Q9VGM1	MRP4	TWDLE	0.183
FBgn0031957	FBgn0265089	14605208	Q8SZP2	Q9VSG1	EIF4E-3	TWDLE	0.183
FBgn0031957	FBgn0265297	14605208	Q8SZP2	P21187	TWDLE	PABP	0.183
FBgn0031957	FBgn0265487	14605208	Q8SZP2	O16011	TWDLE	MBL	0.21
FBgn0031957	FBgn0265998	15575970	Q8SZP2	P49762	TWDLE	DOA	0.183
FBgn0031957	FBgn0285926	14605208	Q8SZP2	Q8IR99	TWDLE	IMP	0.183
FBgn0031959	FBgn0033732	14605208	Q9VLV7	A1Z8Z8	SPZ3	A1Z8Z8	0.183
FBgn0031959	FBgn0034499	14605208	Q9VLV7	Q7JZJ3	SPZ3	CPR56F	0.183
FBgn0031959	FBgn0036617	14605208	Q9VLV7	Q9VV44	CPR72EA	SPZ3	0.183
FBgn0031959	FBgn0038049	14605208	Q9VLV7	Q9VG69	SPZ3	Q9VG69	0.183
FBgn0031959	FBgn0038405	14605208	Q9VLV7	Q9VEY0	SPZ3	Q9VEY0	0.183
FBgn0031959	FBgn0038945	14605208	Q9VLV7	Q9VD31	SPZ3	Q9VD31	0.21
FBgn0031959	FBgn0052105	14605208	Q9VLV7	Q9VTW5	Q9VTW5	SPZ3	0.183
FBgn0031959	FBgn0062517	14605208	Q9VLV7	Q9VZZ8	Q9VZZ8	SPZ3	0.183
FBgn0031961	FBgn0031961	14605208	Q9VLV6	Q9VLV6	Q9VLV6	Q9VLV6	0.21
FBgn0031961	FBgn0038747	14605208	Q9VLV6	Q9VDS5	Q9VLV6	RHOGAP92B	0.183
FBgn0031968	FBgn0033732	14605208	Q9VLU9	A1Z8Z8	Q9VLU9	A1Z8Z8	0.183
FBgn0031968	FBgn0034345	14605208	Q9VLU9	A1ZB77	Q9VLU9	A1ZB77	0.183
FBgn0031968	FBgn0034377	14605208	Q9VLU9	A1ZBC3	Q9VLU9	A1ZBC3	0.183
FBgn0031968	FBgn0034478	14605208	Q9VLU9	Q4QPW2	Q9VLU9	Q4QPW2	0.183
FBgn0031968	FBgn0036850	14605208	Q9VLU9	Q9VVX0	GEM2	Q9VLU9	0.183
FBgn0031968	FBgn0039528	14605208	Q9VLU9	Q9VB20	Q9VLU9	DSD	0.183
FBgn0031968	FBgn0039730	14605208	Q9VLU9	Q9VAC9	Q9VLU9	Q9VAC9	0.183
FBgn0031968	FBgn0039757	14605208	Q9VLU9	Q9VA91	Q9VLU9	RPS7	0.183
FBgn0031968	FBgn0262116	14605208	Q9VLU9	Q8MSF5	Q9VLU9	Q8MSF5	0.21
FBgn0031968	FBgn0264895	14605208	Q9VLU9	Q9VM02	RAPGAP1	Q9VLU9	0.183
FBgn0031968	FBgn0284257	14605208	Q9VLU9	Q7K556	Q9VLU9	CG5544	0.183
FBgn0031969	FBgn0039635	14605208	B7Z031	Q7K5K3	Q7K5K3	B7Z031	0.183
FBgn0031971	FBgn0036044	14605208	Q9VLU6	Q9VT49	ZASP67	SIRUP	0.183
FBgn0031971	FBgn0259794	14605208	Q9VLU6	Q8T3Y0	SIRUP	SINAH	0.332
FBgn0031972	FBgn0032702	14605208	Q9VLU5	Q9VJ61	WWOX	Q9VJ61	0.183
FBgn0031972	FBgn0032785	16603075	Q9VLU5	Q8T9G7	WWOX	Q8T9G7	0.183
FBgn0031972	FBgn0035383	14605208	Q9VLU5	Q9VZW7	Q9VZW7	WWOX	0.183
FBgn0031972	FBgn0261800	14605208	Q9VLU5	P11046	WWOX	LANB1	0.332
FBgn0031974	FBgn0037852	14605208	Q9VLU3	Q7K0L7	Q9VLU3	TPC1	0.183
FBgn0031975	FBgn0035766	14605208	Q9VLU2	Q9VS50	ECO	TG	0.183
FBgn0031976	FBgn0039659	14605208	Q9VLU1	Q9VAL8	Q9VLU1	Q9VAL8	0.183
FBgn0031976	FBgn0250874	14605208	Q9VLU1	Q9W4V8	TTM50	Q9VLU1	0.21
FBgn0031977	FBgn0033988	14605208	Q9VLU0	Q9V785	BAF	PCS	0.354
FBgn0031977	FBgn0034542	14605208	Q9VLU0	A1ZBY1	BAF	FEM-1	0.21
FBgn0031977	FBgn0037719	14605208	Q9VLU0	Q709R6	BAF	Q709R6	0.354
FBgn0031977	FBgn0039115	22036573	Q9VLU0	Q9VCI0	BAF	Q9VCI0	0.126
FBgn0031979	FBgn0033229	unpublished	Q9VLT8	Q8MR50	Q9VLT8	Q8MR50	0.236
FBgn0031979	FBgn0036671	14605208	Q9VLT8	Q9VVB4	Q9VVB4	Q9VLT8	0.332
FBgn0031980	FBgn0032211	14605208	Q9VLT7	Q9VL03	RPL36A	Q9VL03	0.183
FBgn0031980	FBgn0032660	14605208	Q9VLT7	Q9VJB0	RPL36A	ELFLESS	0.183
FBgn0031980	FBgn0033019	14605208	Q9VLT7	A1Z6E8	RPL36A	A1Z6E8	0.21
FBgn0031980	FBgn0036761	14605208	Q9VLT7	Q9VVL6	MED19	RPL36A	0.183
FBgn0031980	FBgn0037939	14605208	Q9VLT7	Q9VGJ3	RPL36A	Q9VGJ3	0.183
FBgn0031981	FBgn0262736	25294943	Q9VLT6	P23380	Q9VLT6	VHA16-1	0.126
FBgn0031985	FBgn0034259	14605208	Q9VLT1	Q7JXC4	MON2	P32	0.183
FBgn0031985	FBgn0036786	14605208	Q9VLT1	Q9VVP8	SKL	MON2	0.332
FBgn0031987	FBgn0037377	14605208	Q9VLS9	Q9VNI3	Q9VNI3	Q9VLS9	0.332
FBgn0031987	FBgn0038819	14605208	Q9VLS9	Q9VDJ8	Q9VLS9	CPR92F	0.183
FBgn0031990	FBgn0032067	25294943	Q9VLS7	Q9VLI1	Q9VLS7	Q9VLI1	0.126
FBgn0031990	FBgn0032198	25294943	Q9VLS7	Q9VL18	Q9VLS7	EEF1DELTA	0.126
FBgn0031990	FBgn0032343	25294943	Q9VLS7	Q9VKJ8	Q9VLS7	Q9VKJ8	0.126
FBgn0031990	FBgn0032442	25294943	Q9VLS7	Q9VK72	Q9VLS7	Q9VK72	0.126
FBgn0031990	FBgn0032444	25294943	Q9VLS7	Q9VK69	Q9VLS7	Q9VK69	0.126
FBgn0031990	FBgn0032658	25294943	Q9VLS7	Q9VJB3	Q9VLS7	Q9VJB3	0.126
FBgn0031990	FBgn0032721	25294943	Q9VLS7	Q9VJ39	Q9VLS7	Q9VJ39	0.126
FBgn0031990	FBgn0032723	25294943	Q9VLS7	Q9VJ35	Q9VLS7	SSP3	0.236
